'Elapsed time','MLII','V1',
'12:36.208',-0.175,0.135,11111111110001101010000
'12:36.211',-0.2,0.125,11111111101111100110000
'12:36.214',-0.2,0.12,11111111101111100110000
'12:36.217',-0.2,0.115,11111111101111100110000
'12:36.219',-0.19,0.14,11111111110000011010000
'12:36.222',-0.175,0.15,11111111110001101010000
'12:36.225',-0.175,0.155,11111111110001101010000
'12:36.228',-0.17,0.15,11111111110010000100000
'12:36.231',-0.17,0.17,11111111110010000100000
'12:36.233',-0.16,0.19,11111111110010111000000
'12:36.236',-0.13,0.215,11111111110101010110000
'12:36.239',-0.085,0.235,11111111111001000010000
'12:36.242',-0.065,0.245,11111111111010101010000
'12:36.244',-0.045,0.23,11111111111100010100000
'12:36.247',-0.02,0.24,11111111111110010110000
'12:36.250',0,0.24,00000000000000000000000
'12:36.253',0.025,0.26,00000000000010000010000
'12:36.256',0.045,0.265,00000000000011101010000
'12:36.258',0.045,0.25,00000000000011101010000
'12:36.261',0.035,0.22,00000000000010110110000
'12:36.264',0.035,0.205,00000000000010110110000
'12:36.267',0.03,0.2,00000000000010011100000
'12:36.269',0.06,0.21,00000000000100111010000
'12:36.272',0.06,0.24,00000000000100111010000
'12:36.275',0.06,0.215,00000000000100111010000
'12:36.278',0.02,0.205,00000000000001101000000
'12:36.281',0.005,0.19,00000000000000011010000
'12:36.283',0.005,0.195,00000000000000011010000
'12:36.286',0.025,0.215,00000000000010000010000
'12:36.289',0.03,0.225,00000000000010011100000
'12:36.292',0.035,0.2,00000000000010110110000
'12:36.294',0.035,0.19,00000000000010110110000
'12:36.297',0.015,0.17,00000000000001001110000
'12:36.300',0.005,0.185,00000000000000011010000
'12:36.303',0.02,0.205,00000000000001101000000
'12:36.306',0.03,0.21,00000000000010011100000
'12:36.308',0.045,0.21,00000000000011101010000
'12:36.311',0.03,0.19,00000000000010011100000
'12:36.314',0.015,0.175,00000000000001001110000
'12:36.317',0.015,0.19,00000000000001001110000
'12:36.319',0.04,0.195,00000000000011010000000
'12:36.322',0.04,0.205,00000000000011010000000
'12:36.325',0.035,0.19,00000000000010110110000
'12:36.328',0.025,0.185,00000000000010000010000
'12:36.331',0.01,0.175,00000000000000110100000
'12:36.333',0.015,0.185,00000000000001001110000
'12:36.336',0.03,0.195,00000000000010011100000
'12:36.339',0.035,0.21,00000000000010110110000
'12:36.342',0.045,0.21,00000000000011101010000
'12:36.344',0.035,0.185,00000000000010110110000
'12:36.347',0.015,0.17,00000000000001001110000
'12:36.350',0.02,0.195,00000000000001101000000
'12:36.353',0.015,0.185,00000000000001001110000
'12:36.356',0.035,0.205,00000000000010110110000
'12:36.358',0.035,0.205,00000000000010110110000
'12:36.361',0.025,0.18,00000000000010000010000
'12:36.364',0.015,0.175,00000000000001001110000
'12:36.367',0.005,0.195,00000000000000011010000
'12:36.369',0.025,0.2,00000000000010000010000
'12:36.372',0.03,0.215,00000000000010011100000
'12:36.375',0.035,0.195,00000000000010110110000
'12:36.378',0.01,0.19,00000000000000110100000
'12:36.381',-0.005,0.18,11111111111111100100000
'12:36.383',-0.01,0.18,11111111111111001010000
'12:36.386',-0.025,0.19,11111111111101111100000
'12:36.389',-0.015,0.205,11111111111110110000000
'12:36.392',-0.015,0.18,11111111111110110000000
'12:36.394',-0.05,0.185,11111111111011111000000
'12:36.397',-0.07,0.165,11111111111010010000000
'12:36.400',-0.095,0.16,11111111111000001100000
'12:36.403',-0.075,0.18,11111111111001110110000
'12:36.406',-0.07,0.19,11111111111010010000000
'12:36.408',-0.085,0.175,11111111111001000010000
'12:36.411',-0.11,0.155,11111111110110111110000
'12:36.414',-0.13,0.135,11111111110101010110000
'12:36.417',-0.15,0.14,11111111110011101100000
'12:36.419',-0.165,0.14,11111111110010011110000
'12:36.422',-0.15,0.145,11111111110011101100000
'12:36.425',-0.185,0.135,11111111110000110110000
'12:36.428',-0.215,0.12,11111111101110011000000
'12:36.431',-0.24,0.12,11111111101100010100000
'12:36.433',-0.245,0.11,11111111101011111010000
'12:36.436',-0.255,0.125,11111111101011000110000
'12:36.439',-0.26,0.12,11111111101010101100000
'12:36.442',-0.265,0.115,11111111101010010010000
'12:36.444',-0.295,0.12,11111111100111110100000
'12:36.447',-0.29,0.105,11111111101000001110000
'12:36.450',-0.305,0.12,11111111100111000000000
'12:36.453',-0.28,0.145,11111111101001000010000
'12:36.456',-0.25,0.165,11111111101011100000000
'12:36.458',-0.23,0.175,11111111101101001010000
'12:36.461',-0.21,0.18,11111111101110110010000
'12:36.464',-0.225,0.175,11111111101101100100000
'12:36.467',-0.185,0.195,11111111110000110110000
'12:36.469',-0.15,0.215,11111111110011101100000
'12:36.472',-0.105,0.23,11111111110111011000000
'12:36.475',-0.085,0.22,11111111111001000010000
'12:36.478',-0.085,0.21,11111111111001000010000
'12:36.481',-0.075,0.2,11111111111001110110000
'12:36.483',-0.07,0.195,11111111111010010000000
'12:36.486',-0.045,0.205,11111111111100010100000
'12:36.489',-0.035,0.21,11111111111101001000000
'12:36.492',-0.02,0.19,11111111111110010110000
'12:36.494',-0.035,0.18,11111111111101001000000
'12:36.497',-0.04,0.155,11111111111100101110000
'12:36.500',-0.05,0.165,11111111111011111000000
'12:36.503',-0.035,0.18,11111111111101001000000
'12:36.506',-0.015,0.175,11111111111110110000000
'12:36.508',-0.02,0.17,11111111111110010110000
'12:36.511',-0.03,0.15,11111111111101100010000
'12:36.514',-0.035,0.125,11111111111101001000000
'12:36.517',-0.045,0.145,11111111111100010100000
'12:36.519',-0.035,0.17,11111111111101001000000
'12:36.522',-0.02,0.17,11111111111110010110000
'12:36.525',-0.015,0.155,11111111111110110000000
'12:36.528',-0.035,0.145,11111111111101001000000
'12:36.531',-0.05,0.135,11111111111011111000000
'12:36.533',-0.05,0.15,11111111111011111000000
'12:36.536',-0.035,0.15,11111111111101001000000
'12:36.539',-0.03,0.165,11111111111101100010000
'12:36.542',-0.03,0.15,11111111111101100010000
'12:36.544',-0.045,0.13,11111111111100010100000
'12:36.547',-0.065,0.12,11111111111010101010000
'12:36.550',-0.075,0.125,11111111111001110110000
'12:36.553',-0.06,0.14,11111111111011000100000
'12:36.556',-0.04,0.135,11111111111100101110000
'12:36.558',-0.04,0.135,11111111111100101110000
'12:36.561',-0.045,0.12,11111111111100010100000
'12:36.564',-0.065,0.115,11111111111010101010000
'12:36.567',-0.065,0.125,11111111111010101010000
'12:36.569',-0.04,0.135,11111111111100101110000
'12:36.572',-0.03,0.145,11111111111101100010000
'12:36.575',-0.02,0.125,11111111111110010110000
'12:36.578',-0.04,0.11,11111111111100101110000
'12:36.581',-0.07,0.105,11111111111010010000000
'12:36.583',-0.065,0.12,11111111111010101010000
'12:36.586',-0.06,0.125,11111111111011000100000
'12:36.589',-0.04,0.135,11111111111100101110000
'12:36.592',-0.045,0.13,11111111111100010100000
'12:36.594',-0.05,0.115,11111111111011111000000
'12:36.597',-0.075,0.105,11111111111001110110000
'12:36.600',-0.08,0.105,11111111111001011100000
'12:36.603',-0.07,0.13,11111111111010010000000
'12:36.606',-0.05,0.125,11111111111011111000000
'12:36.608',-0.065,0.11,11111111111010101010000
'12:36.611',-0.08,0.095,11111111111001011100000
'12:36.614',-0.11,0.085,11111111110110111110000
'12:36.617',-0.115,0.085,11111111110110100100000
'12:36.619',-0.105,0.105,11111111110111011000000
'12:36.622',-0.11,0.11,11111111110110111110000
'12:36.625',-0.1,0.095,11111111110111110010000
'12:36.628',-0.125,0.085,11111111110101110000000
'12:36.631',-0.16,0.075,11111111110010111000000
'12:36.633',-0.16,0.08,11111111110010111000000
'12:36.636',-0.155,0.09,11111111110011010010000
'12:36.639',-0.15,0.095,11111111110011101100000
'12:36.642',-0.145,0.1,11111111110100000110000
'12:36.644',-0.17,0.095,11111111110010000100000
'12:36.647',-0.195,0.065,11111111110000000000000
'12:36.650',-0.225,0.075,11111111101101100100000
'12:36.653',-0.225,0.045,11111111101101100100000
'12:36.656',-0.205,0.01,11111111101111001100000
'12:36.658',-0.205,-0.075,11111111101111001100000
'12:36.661',-0.18,-0.165,11111111110001010000000
'12:36.664',-0.1,-0.265,11111111110111110010000
'12:36.667',0.035,-0.34,00000000000010110110000
'12:36.669',0.21,-0.39,00000000010001001100000
'12:36.672',0.38,-0.4,00000000011111001000000
'12:36.675',0.515,-0.42,00000000101010001100000
'12:36.678',0.575,-0.405,00000000101111000110000
'12:36.681',0.56,-0.355,00000000101101111000000
'12:36.683',0.44,-0.275,00000000100100000010000
'12:36.686',0.25,-0.19,00000000010100011110000
'12:36.689',0.07,-0.095,00000000000101101110000
'12:36.692',-0.06,-0.02,11111111111011000100000
'12:36.694',-0.115,0.04,11111111110110100100000
'12:36.697',-0.11,0.1,11111111110110111110000
'12:36.700',-0.055,0.15,11111111111011011110000
'12:36.703',-0.005,0.19,11111111111111100100000
'12:36.706',0.045,0.2,00000000000011101010000
'12:36.708',0.055,0.21,00000000000100100000000
'12:36.711',0.06,0.175,00000000000100111010000
'12:36.714',0.03,0.17,00000000000010011100000
'12:36.717',0.02,0.19,00000000000001101000000
'12:36.719',0.025,0.205,00000000000010000010000
'12:36.722',0.03,0.215,00000000000010011100000
'12:36.725',0.04,0.195,00000000000011010000000
'12:36.728',0.03,0.18,00000000000010011100000
'12:36.731',0.015,0.185,00000000000001001110000
'12:36.733',0.01,0.195,00000000000000110100000
'12:36.736',0.02,0.2,00000000000001101000000
'12:36.739',0.025,0.21,00000000000010000010000
'12:36.742',0.035,0.2,00000000000010110110000
'12:36.744',0.02,0.19,00000000000001101000000
'12:36.747',0.01,0.185,00000000000000110100000
'12:36.750',0.01,0.185,00000000000000110100000
'12:36.753',0.025,0.19,00000000000010000010000
'12:36.756',0.025,0.21,00000000000010000010000
'12:36.758',0.04,0.195,00000000000011010000000
'12:36.761',0.045,0.17,00000000000011101010000
'12:36.764',0.025,0.17,00000000000010000010000
'12:36.767',0.025,0.185,00000000000010000010000
'12:36.769',0.03,0.2,00000000000010011100000
'12:36.772',0.04,0.215,00000000000011010000000
'12:36.775',0.05,0.205,00000000000100000110000
'12:36.778',0.035,0.19,00000000000010110110000
'12:36.781',0.03,0.18,00000000000010011100000
'12:36.783',0.035,0.185,00000000000010110110000
'12:36.786',0.04,0.195,00000000000011010000000
'12:36.789',0.06,0.2,00000000000100111010000
'12:36.792',0.06,0.2,00000000000100111010000
'12:36.794',0.055,0.18,00000000000100100000000
'12:36.797',0.05,0.19,00000000000100000110000
'12:36.800',0.05,0.185,00000000000100000110000
'12:36.803',0.055,0.195,00000000000100100000000
'12:36.806',0.065,0.21,00000000000101010100000
'12:36.808',0.07,0.195,00000000000101101110000
'12:36.811',0.065,0.185,00000000000101010100000
'12:36.814',0.055,0.19,00000000000100100000000
'12:36.817',0.06,0.185,00000000000100111010000
'12:36.819',0.07,0.195,00000000000101101110000
'12:36.822',0.09,0.195,00000000000111010110000
'12:36.825',0.095,0.195,00000000000111110010000
'12:36.828',0.06,0.17,00000000000100111010000
'12:36.831',0.045,0.145,00000000000011101010000
'12:36.833',0.03,0.16,00000000000010011100000
'12:36.836',0.045,0.175,00000000000011101010000
'12:36.839',0.055,0.185,00000000000100100000000
'12:36.842',0.04,0.17,00000000000011010000000
'12:36.844',0.015,0.165,00000000000001001110000
'12:36.847',-0.01,0.145,11111111111111001010000
'12:36.850',-0.025,0.16,11111111111101111100000
'12:36.853',-0.015,0.175,11111111111110110000000
'12:36.856',0.01,0.185,00000000000000110100000
'12:36.858',0,0.18,00000000000000000000000
'12:36.861',-0.015,0.17,11111111111110110000000
'12:36.864',-0.04,0.165,11111111111100101110000
'12:36.867',-0.05,0.19,11111111111011111000000
'12:36.869',-0.04,0.2,11111111111100101110000
'12:36.872',-0.025,0.21,11111111111101111100000
'12:36.875',-0.02,0.215,11111111111110010110000
'12:36.878',-0.005,0.205,11111111111111100100000
'12:36.881',0.005,0.22,00000000000000011010000
'12:36.883',0.02,0.24,00000000000001101000000
'12:36.886',0.045,0.255,00000000000011101010000
'12:36.889',0.045,0.26,00000000000011101010000
'12:36.892',0.06,0.255,00000000000100111010000
'12:36.894',0.025,0.24,00000000000010000010000
'12:36.897',0.03,0.24,00000000000010011100000
'12:36.900',0.025,0.255,00000000000010000010000
'12:36.903',0.04,0.285,00000000000011010000000
'12:36.906',0.045,0.295,00000000000011101010000
'12:36.908',0.04,0.28,00000000000011010000000
'12:36.911',0.045,0.25,00000000000011101010000
'12:36.914',0.035,0.23,00000000000010110110000
'12:36.917',0.03,0.225,00000000000010011100000
'12:36.919',0.04,0.215,00000000000011010000000
'12:36.922',0.05,0.23,00000000000100000110000
'12:36.925',0.035,0.22,00000000000010110110000
'12:36.928',0.02,0.195,00000000000001101000000
'12:36.931',0.01,0.175,00000000000000110100000
'12:36.933',0.015,0.18,00000000000001001110000
'12:36.936',0.03,0.18,00000000000010011100000
'12:36.939',0.03,0.18,00000000000010011100000
'12:36.942',0.005,0.17,00000000000000011010000
'12:36.944',-0.01,0.16,11111111111111001010000
'12:36.947',-0.025,0.145,11111111111101111100000
'12:36.950',-0.05,0.145,11111111111011111000000
'12:36.953',-0.035,0.165,11111111111101001000000
'12:36.956',-0.035,0.175,11111111111101001000000
'12:36.958',-0.04,0.15,11111111111100101110000
'12:36.961',-0.05,0.14,11111111111011111000000
'12:36.964',-0.065,0.13,11111111111010101010000
'12:36.967',-0.08,0.14,11111111111001011100000
'12:36.969',-0.07,0.15,11111111111010010000000
'12:36.972',-0.055,0.165,11111111111011011110000
'12:36.975',-0.05,0.155,11111111111011111000000
'12:36.978',-0.075,0.14,11111111111001110110000
'12:36.981',-0.075,0.125,11111111111001110110000
'12:36.983',-0.08,0.14,11111111111001011100000
'12:36.986',-0.065,0.155,11111111111010101010000
'12:36.989',-0.035,0.155,11111111111101001000000
'12:36.992',-0.04,0.145,11111111111100101110000
'12:36.994',-0.045,0.135,11111111111100010100000
'12:36.997',-0.07,0.125,11111111111010010000000
'12:37.000',-0.07,0.135,11111111111010010000000
'12:37.003',-0.06,0.135,11111111111011000100000
'12:37.006',-0.045,0.15,11111111111100010100000
'12:37.008',-0.045,0.15,11111111111100010100000
'12:37.011',-0.04,0.14,11111111111100101110000
'12:37.014',-0.05,0.145,11111111111011111000000
'12:37.017',-0.065,0.165,11111111111010101010000
'12:37.019',-0.025,0.21,11111111111101111100000
'12:37.022',-0.015,0.255,11111111111110110000000
'12:37.025',-0.025,0.29,11111111111101111100000
'12:37.028',-0.045,0.26,11111111111100010100000
'12:37.031',-0.05,0.185,11111111111011111000000
'12:37.033',-0.025,0.065,11111111111101111100000
'12:37.036',0.07,-0.12,00000000000101101110000
'12:37.039',0.23,-0.33,00000000010010110100000
'12:37.042',0.375,-0.555,00000000011110101110000
'12:37.044',0.515,-0.71,00000000101010001100000
'12:37.047',0.665,-0.73,00000000110110011110000
'12:37.050',0.81,-0.635,00000001000010010110000
'12:37.053',0.895,-0.52,00000001001001010100000
'12:37.056',0.875,-0.41,00000001000111101010000
'12:37.058',0.725,-0.345,00000000111011011000000
'12:37.061',0.515,-0.21,00000000101010001100000
'12:37.064',0.315,-0.06,00000000011001110010000
'12:37.067',0.19,0.11,00000000001111100100000
'12:37.069',0.145,0.205,00000000001011111000000
'12:37.072',0.11,0.195,00000000001001000000000
'12:37.075',0.04,0.16,00000000000011010000000
'12:37.078',-0.045,0.12,11111111111100010100000
'12:37.081',-0.11,0.105,11111111110110111110000
'12:37.083',-0.155,0.12,11111111110011010010000
'12:37.086',-0.175,0.12,11111111110001101010000
'12:37.089',-0.18,0.155,11111111110001010000000
'12:37.092',-0.175,0.165,11111111110001101010000
'12:37.094',-0.185,0.18,11111111110000110110000
'12:37.097',-0.175,0.205,11111111110001101010000
'12:37.100',-0.14,0.23,11111111110100100000000
'12:37.103',-0.1,0.255,11111111110111110010000
'12:37.106',-0.085,0.275,11111111111001000010000
'12:37.108',-0.06,0.265,11111111111011000100000
'12:37.111',-0.035,0.24,11111111111101001000000
'12:37.114',-0.045,0.22,11111111111100010100000
'12:37.117',-0.05,0.21,11111111111011111000000
'12:37.119',-0.03,0.225,11111111111101100010000
'12:37.122',-0.025,0.225,11111111111101111100000
'12:37.125',-0.015,0.22,11111111111110110000000
'12:37.128',-0.02,0.215,11111111111110010110000
'12:37.131',-0.045,0.2,11111111111100010100000
'12:37.133',-0.05,0.21,11111111111011111000000
'12:37.136',-0.035,0.215,11111111111101001000000
'12:37.139',-0.02,0.21,11111111111110010110000
'12:37.142',-0.025,0.2,11111111111101111100000
'12:37.144',-0.02,0.2,11111111111110010110000
'12:37.147',-0.06,0.185,11111111111011000100000
'12:37.150',-0.05,0.185,11111111111011111000000
'12:37.153',-0.045,0.19,11111111111100010100000
'12:37.156',-0.03,0.2,11111111111101100010000
'12:37.158',-0.03,0.185,11111111111101100010000
'12:37.161',-0.035,0.185,11111111111101001000000
'12:37.164',-0.055,0.19,11111111111011011110000
'12:37.167',-0.055,0.185,11111111111011011110000
'12:37.169',-0.045,0.205,11111111111100010100000
'12:37.172',-0.025,0.21,11111111111101111100000
'12:37.175',-0.025,0.2,11111111111101111100000
'12:37.178',-0.03,0.185,11111111111101100010000
'12:37.181',-0.065,0.18,11111111111010101010000
'12:37.183',-0.055,0.185,11111111111011011110000
'12:37.186',-0.035,0.2,11111111111101001000000
'12:37.189',-0.035,0.205,11111111111101001000000
'12:37.192',-0.045,0.195,11111111111100010100000
'12:37.194',-0.06,0.18,11111111111011000100000
'12:37.197',-0.065,0.17,11111111111010101010000
'12:37.200',-0.075,0.17,11111111111001110110000
'12:37.203',-0.05,0.17,11111111111011111000000
'12:37.206',-0.055,0.185,11111111111011011110000
'12:37.208',-0.045,0.17,11111111111100010100000
'12:37.211',-0.06,0.165,11111111111011000100000
'12:37.214',-0.085,0.155,11111111111001000010000
'12:37.217',-0.095,0.16,11111111111000001100000
'12:37.219',-0.09,0.165,11111111111000101000000
'12:37.222',-0.075,0.185,11111111111001110110000
'12:37.225',-0.08,0.18,11111111111001011100000
'12:37.228',-0.1,0.17,11111111110111110010000
'12:37.231',-0.12,0.16,11111111110110001010000
'12:37.233',-0.13,0.17,11111111110101010110000
'12:37.236',-0.125,0.18,11111111110101110000000
'12:37.239',-0.11,0.195,11111111110110111110000
'12:37.242',-0.12,0.19,11111111110110001010000
'12:37.244',-0.145,0.175,11111111110100000110000
'12:37.247',-0.165,0.165,11111111110010011110000
'12:37.250',-0.18,0.175,11111111110001010000000
'12:37.253',-0.175,0.18,11111111110001101010000
'12:37.256',-0.16,0.195,11111111110010111000000
'12:37.258',-0.17,0.19,11111111110010000100000
'12:37.261',-0.195,0.175,11111111110000000000000
'12:37.264',-0.225,0.15,11111111101101100100000
'12:37.267',-0.245,0.165,11111111101011111010000
'12:37.269',-0.245,0.17,11111111101011111010000
'12:37.272',-0.245,0.175,11111111101011111010000
'12:37.275',-0.265,0.155,11111111101010010010000
'12:37.278',-0.28,0.155,11111111101001000010000
'12:37.281',-0.295,0.145,11111111100111110100000
'12:37.283',-0.315,0.155,11111111100110001100000
'12:37.286',-0.32,0.165,11111111100101110010000
'12:37.289',-0.32,0.175,11111111100101110010000
'12:37.292',-0.32,0.165,11111111100101110010000
'12:37.294',-0.33,0.15,11111111100100111100000
'12:37.297',-0.355,0.15,11111111100010111010000
'12:37.300',-0.355,0.15,11111111100010111010000
'12:37.303',-0.34,0.16,11111111100100001000000
'12:37.306',-0.33,0.165,11111111100100111100000
'12:37.308',-0.32,0.14,11111111100101110010000
'12:37.311',-0.325,0.135,11111111100101011000000
'12:37.314',-0.32,0.135,11111111100101110010000
'12:37.317',-0.31,0.14,11111111100110100110000
'12:37.319',-0.275,0.18,11111111101001011110000
'12:37.322',-0.245,0.195,11111111101011111010000
'12:37.325',-0.21,0.195,11111111101110110010000
'12:37.328',-0.195,0.195,11111111110000000000000
'12:37.331',-0.185,0.2,11111111110000110110000
'12:37.333',-0.16,0.205,11111111110010111000000
'12:37.336',-0.145,0.215,11111111110100000110000
'12:37.339',-0.11,0.22,11111111110110111110000
'12:37.342',-0.1,0.195,11111111110111110010000
'12:37.344',-0.09,0.17,11111111111000101000000
'12:37.347',-0.095,0.15,11111111111000001100000
'12:37.350',-0.095,0.16,11111111111000001100000
'12:37.353',-0.1,0.16,11111111110111110010000
'12:37.356',-0.065,0.165,11111111111010101010000
'12:37.358',-0.065,0.155,11111111111010101010000
'12:37.361',-0.075,0.135,11111111111001110110000
'12:37.364',-0.095,0.125,11111111111000001100000
'12:37.367',-0.105,0.145,11111111110111011000000
'12:37.369',-0.09,0.145,11111111111000101000000
'12:37.372',-0.08,0.15,11111111111001011100000
'12:37.375',-0.075,0.135,11111111111001110110000
'12:37.378',-0.085,0.13,11111111111001000010000
'12:37.381',-0.105,0.12,11111111110111011000000
'12:37.383',-0.11,0.125,11111111110110111110000
'12:37.386',-0.09,0.14,11111111111000101000000
'12:37.389',-0.08,0.13,11111111111001011100000
'12:37.392',-0.085,0.13,11111111111001000010000
'12:37.394',-0.09,0.115,11111111111000101000000
'12:37.397',-0.095,0.12,11111111111000001100000
'12:37.400',-0.095,0.12,11111111111000001100000
'12:37.403',-0.085,0.14,11111111111001000010000
'12:37.406',-0.065,0.145,11111111111010101010000
'12:37.408',-0.08,0.125,11111111111001011100000
'12:37.411',-0.07,0.125,11111111111010010000000
'12:37.414',-0.085,0.1,11111111111001000010000
'12:37.417',-0.09,0.115,11111111111000101000000
'12:37.419',-0.07,0.135,11111111111010010000000
'12:37.422',-0.065,0.15,11111111111010101010000
'12:37.425',-0.07,0.165,11111111111010010000000
'12:37.428',-0.08,0.15,11111111111001011100000
'12:37.431',-0.11,0.155,11111111110110111110000
'12:37.433',-0.145,0.145,11111111110100000110000
'12:37.436',-0.15,0.105,11111111110011101100000
'12:37.439',-0.155,0.065,11111111110011010010000
'12:37.442',-0.175,-0.03,11111111110001101010000
'12:37.444',-0.175,-0.145,11111111110001101010000
'12:37.447',-0.135,-0.265,11111111110100111100000
'12:37.450',-0.04,-0.37,11111111111100101110000
'12:37.453',0.1,-0.455,00000000001000001100000
'12:37.456',0.265,-0.505,00000000010101101100000
'12:37.458',0.39,-0.505,00000000011111111100000
'12:37.461',0.47,-0.48,00000000100110100000000
'12:37.464',0.455,-0.39,00000000100101010000000
'12:37.467',0.35,-0.305,00000000011100101010000
'12:37.469',0.195,-0.195,00000000001111111110000
'12:37.472',0.05,-0.08,00000000000100000110000
'12:37.475',-0.04,-0.005,11111111111100101110000
'12:37.478',-0.075,0.045,11111111111001110110000
'12:37.481',-0.085,0.09,11111111111001000010000
'12:37.483',-0.06,0.11,11111111111011000100000
'12:37.486',-0.06,0.14,11111111111011000100000
'12:37.489',-0.075,0.145,11111111111001110110000
'12:37.492',-0.085,0.135,11111111111001000010000
'12:37.494',-0.115,0.11,11111111110110100100000
'12:37.497',-0.14,0.105,11111111110100100000000
'12:37.500',-0.15,0.115,11111111110011101100000
'12:37.503',-0.17,0.125,11111111110010000100000
'12:37.506',-0.17,0.13,11111111110010000100000
'12:37.508',-0.17,0.125,11111111110010000100000
'12:37.511',-0.19,0.095,11111111110000011010000
'12:37.514',-0.215,0.095,11111111101110011000000
'12:37.517',-0.22,0.105,11111111101101111110000
'12:37.519',-0.21,0.125,11111111101110110010000
'12:37.522',-0.2,0.135,11111111101111100110000
'12:37.525',-0.18,0.135,11111111110001010000000
'12:37.528',-0.17,0.14,11111111110010000100000
'12:37.531',-0.145,0.145,11111111110100000110000
'12:37.533',-0.125,0.155,11111111110101110000000
'12:37.536',-0.11,0.185,11111111110110111110000
'12:37.539',-0.085,0.195,11111111111001000010000
'12:37.542',-0.08,0.195,11111111111001011100000
'12:37.544',-0.085,0.2,11111111111001000010000
'12:37.547',-0.095,0.185,11111111111000001100000
'12:37.550',-0.09,0.215,11111111111000101000000
'12:37.553',-0.06,0.225,11111111111011000100000
'12:37.556',-0.04,0.24,11111111111100101110000
'12:37.558',-0.04,0.25,11111111111100101110000
'12:37.561',-0.03,0.23,11111111111101100010000
'12:37.564',-0.035,0.23,11111111111101001000000
'12:37.567',-0.02,0.225,11111111111110010110000
'12:37.569',-0.005,0.23,11111111111111100100000
'12:37.572',0.02,0.23,00000000000001101000000
'12:37.575',0.015,0.22,00000000000001001110000
'12:37.578',0.005,0.195,00000000000000011010000
'12:37.581',-0.015,0.19,11111111111110110000000
'12:37.583',-0.01,0.18,11111111111111001010000
'12:37.586',-0.01,0.195,11111111111111001010000
'12:37.589',0,0.2,00000000000000000000000
'12:37.592',0.01,0.19,00000000000000110100000
'12:37.594',-0.005,0.18,11111111111111100100000
'12:37.597',0,0.155,00000000000000000000000
'12:37.600',-0.005,0.175,11111111111111100100000
'12:37.603',-0.01,0.195,11111111111111001010000
'12:37.606',0.015,0.18,00000000000001001110000
'12:37.608',0.005,0.18,00000000000000011010000
'12:37.611',0,0.16,00000000000000000000000
'12:37.614',-0.02,0.165,11111111111110010110000
'12:37.617',-0.03,0.15,11111111111101100010000
'12:37.619',-0.005,0.16,11111111111111100100000
'12:37.622',0,0.17,00000000000000000000000
'12:37.625',-0.005,0.16,11111111111111100100000
'12:37.628',-0.005,0.145,11111111111111100100000
'12:37.631',-0.03,0.14,11111111111101100010000
'12:37.633',-0.03,0.155,11111111111101100010000
'12:37.636',-0.01,0.165,11111111111111001010000
'12:37.639',-0.005,0.16,11111111111111100100000
'12:37.642',-0.005,0.16,11111111111111100100000
'12:37.644',-0.035,0.14,11111111111101001000000
'12:37.647',-0.05,0.14,11111111111011111000000
'12:37.650',-0.045,0.15,11111111111100010100000
'12:37.653',-0.05,0.155,11111111111011111000000
'12:37.656',-0.04,0.16,11111111111100101110000
'12:37.658',-0.06,0.145,11111111111011000100000
'12:37.661',-0.05,0.135,11111111111011111000000
'12:37.664',-0.07,0.125,11111111111010010000000
'12:37.667',-0.095,0.14,11111111111000001100000
'12:37.669',-0.085,0.145,11111111111001000010000
'12:37.672',-0.085,0.16,11111111111001000010000
'12:37.675',-0.09,0.15,11111111111000101000000
'12:37.678',-0.09,0.13,11111111111000101000000
'12:37.681',-0.12,0.13,11111111110110001010000
'12:37.683',-0.13,0.145,11111111110101010110000
'12:37.686',-0.13,0.145,11111111110101010110000
'12:37.689',-0.135,0.155,11111111110100111100000
'12:37.692',-0.145,0.13,11111111110100000110000
'12:37.694',-0.155,0.125,11111111110011010010000
'12:37.697',-0.185,0.105,11111111110000110110000
'12:37.700',-0.18,0.125,11111111110001010000000
'12:37.703',-0.19,0.14,11111111110000011010000
'12:37.706',-0.165,0.145,11111111110010011110000
'12:37.708',-0.175,0.145,11111111110001101010000
'12:37.711',-0.2,0.115,11111111101111100110000
'12:37.714',-0.225,0.115,11111111101101100100000
'12:37.717',-0.225,0.12,11111111101101100100000
'12:37.719',-0.22,0.13,11111111101101111110000
'12:37.722',-0.225,0.13,11111111101101100100000
'12:37.725',-0.23,0.1,11111111101101001010000
'12:37.728',-0.245,0.085,11111111101011111010000
'12:37.731',-0.27,0.085,11111111101001111000000
'12:37.733',-0.275,0.08,11111111101001011110000
'12:37.736',-0.285,0.1,11111111101000101000000
'12:37.739',-0.285,0.11,11111111101000101000000
'12:37.742',-0.305,0.1,11111111100111000000000
'12:37.744',-0.32,0.075,11111111100101110010000
'12:37.747',-0.335,0.08,11111111100100100010000
'12:37.750',-0.34,0.075,11111111100100001000000
'12:37.753',-0.345,0.09,11111111100011101110000
'12:37.756',-0.34,0.09,11111111100100001000000
'12:37.758',-0.34,0.07,11111111100100001000000
'12:37.761',-0.345,0.065,11111111100011101110000
'12:37.764',-0.35,0.075,11111111100011010100000
'12:37.767',-0.34,0.1,11111111100100001000000
'12:37.769',-0.315,0.125,11111111100110001100000
'12:37.772',-0.285,0.14,11111111101000101000000
