'Elapsed time','MLII','V1',
'13:26.181',-0.375,0.115,11111111100001010000000
'13:26.183',-0.355,0.095,11111111100010111010000
'13:26.186',-0.36,0.045,11111111100010100000000
'13:26.189',-0.385,0.025,11111111100000011100000
'13:26.192',-0.39,0.035,11111111100000000010000
'13:26.194',-0.375,0.05,11111111100001010000000
'13:26.197',-0.37,0.065,11111111100001101100000
'13:26.200',-0.365,0.03,11111111100010000110000
'13:26.203',-0.375,0.025,11111111100001010000000
'13:26.206',-0.38,0.045,11111111100000110110000
'13:26.208',-0.405,0.055,11111111011110110100000
'13:26.211',-0.405,0.11,11111111011110110100000
'13:26.214',-0.385,0.145,11111111100000011100000
'13:26.217',-0.385,0.12,11111111100000011100000
'13:26.219',-0.39,0.09,11111111100000000010000
'13:26.222',-0.405,0.07,11111111011110110100000
'13:26.225',-0.405,0.045,11111111011110110100000
'13:26.228',-0.43,0.035,11111111011100110000000
'13:26.231',-0.41,0.045,11111111011110011010000
'13:26.233',-0.425,0.03,11111111011101001010000
'13:26.236',-0.455,0.015,11111111011010101110000
'13:26.239',-0.475,0.01,11111111011001000100000
'13:26.242',-0.5,0.055,11111111010111000010000
'13:26.244',-0.515,0.095,11111111010101110010000
'13:26.247',-0.495,0.13,11111111010111011100000
'13:26.250',-0.515,0.12,11111111010101110010000
'13:26.253',-0.53,0.045,11111111010100100100000
'13:26.256',-0.55,0,11111111010010111100000
'13:26.258',-0.55,0.03,11111111010010111100000
'13:26.261',-0.535,0.085,11111111010100001010000
'13:26.264',-0.54,0.12,11111111010011110000000
'13:26.267',-0.55,0.09,11111111010010111100000
'13:26.269',-0.53,0.03,11111111010100100100000
'13:26.272',-0.52,-0.015,11111111010101011000000
'13:26.275',-0.475,0.01,11111111011001000100000
'13:26.278',-0.425,0.085,11111111011101001010000
'13:26.281',-0.395,0.145,11111111011111101000000
'13:26.283',-0.375,0.18,11111111100001010000000
'13:26.286',-0.375,0.185,11111111100001010000000
'13:26.289',-0.375,0.18,11111111100001010000000
'13:26.292',-0.335,0.175,11111111100100100010000
'13:26.294',-0.28,0.155,11111111101001000010000
'13:26.297',-0.265,0.14,11111111101010010010000
'13:26.300',-0.255,0.135,11111111101011000110000
'13:26.303',-0.24,0.14,11111111101100010100000
'13:26.306',-0.26,0.15,11111111101010101100000
'13:26.308',-0.235,0.155,11111111101100101110000
'13:26.311',-0.235,0.15,11111111101100101110000
'13:26.314',-0.23,0.175,11111111101101001010000
'13:26.317',-0.245,0.145,11111111101011111010000
'13:26.319',-0.265,0.1,11111111101010010010000
'13:26.322',-0.255,0.02,11111111101011000110000
'13:26.325',-0.26,-0.005,11111111101010101100000
'13:26.328',-0.235,0.035,11111111101100101110000
'13:26.331',-0.225,0.08,11111111101101100100000
'13:26.333',-0.235,0.115,11111111101100101110000
'13:26.336',-0.25,0.11,11111111101011100000000
'13:26.339',-0.26,0.095,11111111101010101100000
'13:26.342',-0.275,0.075,11111111101001011110000
'13:26.344',-0.255,0.075,11111111101011000110000
'13:26.347',-0.24,0.085,11111111101100010100000
'13:26.350',-0.235,0.095,11111111101100101110000
'13:26.353',-0.255,0.095,11111111101011000110000
'13:26.356',-0.24,0.09,11111111101100010100000
'13:26.358',-0.26,0.085,11111111101010101100000
'13:26.361',-0.24,0.1,11111111101100010100000
'13:26.364',-0.225,0.1,11111111101101100100000
'13:26.367',-0.235,0.1,11111111101100101110000
'13:26.369',-0.23,0.08,11111111101101001010000
'13:26.372',-0.245,0.085,11111111101011111010000
'13:26.375',-0.255,0.12,11111111101011000110000
'13:26.378',-0.24,0.165,11111111101100010100000
'13:26.381',-0.235,0.195,11111111101100101110000
'13:26.383',-0.245,0.21,11111111101011111010000
'13:26.386',-0.245,0.175,11111111101011111010000
'13:26.389',-0.27,0.14,11111111101001111000000
'13:26.392',-0.265,0.105,11111111101010010010000
'13:26.394',-0.265,0.085,11111111101010010010000
'13:26.397',-0.26,0.065,11111111101010101100000
'13:26.400',-0.255,0.045,11111111101011000110000
'13:26.403',-0.25,0.005,11111111101011100000000
'13:26.406',-0.26,0,11111111101010101100000
'13:26.408',-0.265,0.02,11111111101010010010000
'13:26.411',-0.26,0.04,11111111101010101100000
'13:26.414',-0.24,0.065,11111111101100010100000
'13:26.417',-0.24,0.09,11111111101100010100000
'13:26.419',-0.25,0.135,11111111101011100000000
'13:26.422',-0.255,0.175,11111111101011000110000
'13:26.425',-0.26,0.17,11111111101010101100000
'13:26.428',-0.265,0.15,11111111101010010010000
'13:26.431',-0.285,0.105,11111111101000101000000
'13:26.433',-0.32,0.015,11111111100101110010000
'13:26.436',-0.34,-0.08,11111111100100001000000
'13:26.439',-0.35,-0.22,11111111100011010100000
'13:26.442',-0.305,-0.375,11111111100111000000000
'13:26.444',-0.18,-0.535,11111111110001010000000
'13:26.447',-0.01,-0.665,11111111111111001010000
'13:26.450',0.165,-0.75,00000000001101100000000
'13:26.453',0.35,-0.74,00000000011100101010000
'13:26.456',0.495,-0.65,00000000101000100010000
'13:26.458',0.51,-0.515,00000000101001110000000
'13:26.461',0.39,-0.38,00000000011111111100000
'13:26.464',0.08,-0.255,00000000000110100010000
'13:26.467',-0.29,-0.16,11111111101000001110000
'13:26.469',-0.535,-0.105,11111111010100001010000
'13:26.472',-0.645,-0.03,11111111001011001010000
'13:26.475',-0.6,0.035,11111111001110110110000
'13:26.478',-0.51,0.055,11111111010110001110000
'13:26.481',-0.435,0.065,11111111011100010110000
'13:26.483',-0.42,0.03,11111111011101100100000
'13:26.486',-0.455,0.02,11111111011010101110000
'13:26.489',-0.46,0.01,11111111011010010100000
'13:26.492',-0.48,0.025,11111111011000101010000
'13:26.494',-0.47,0.055,11111111011001011110000
'13:26.497',-0.45,0.065,11111111011011001000000
'13:26.500',-0.44,0.055,11111111011011111100000
'13:26.503',-0.445,0.075,11111111011011100010000
'13:26.506',-0.445,0.095,11111111011011100010000
'13:26.508',-0.41,0.165,11111111011110011010000
'13:26.511',-0.38,0.23,11111111100000110110000
'13:26.514',-0.345,0.28,11111111100011101110000
'13:26.517',-0.34,0.265,11111111100100001000000
'13:26.519',-0.315,0.235,11111111100110001100000
'13:26.522',-0.28,0.215,11111111101001000010000
'13:26.525',-0.245,0.215,11111111101011111010000
'13:26.528',-0.22,0.22,11111111101101111110000
'13:26.531',-0.195,0.195,11111111110000000000000
'13:26.533',-0.185,0.165,11111111110000110110000
'13:26.536',-0.185,0.14,11111111110000110110000
'13:26.539',-0.175,0.15,11111111110001101010000
'13:26.542',-0.17,0.16,11111111110010000100000
'13:26.544',-0.155,0.185,11111111110011010010000
'13:26.547',-0.135,0.245,11111111110100111100000
'13:26.550',-0.135,0.26,11111111110100111100000
'13:26.553',-0.155,0.235,11111111110011010010000
'13:26.556',-0.16,0.205,11111111110010111000000
'13:26.558',-0.17,0.18,11111111110010000100000
'13:26.561',-0.17,0.19,11111111110010000100000
'13:26.564',-0.15,0.225,11111111110011101100000
'13:26.567',-0.135,0.255,11111111110100111100000
'13:26.569',-0.15,0.28,11111111110011101100000
'13:26.572',-0.155,0.22,11111111110011010010000
'13:26.575',-0.16,0.155,11111111110010111000000
'13:26.578',-0.15,0.1,11111111110011101100000
'13:26.581',-0.155,0.065,11111111110011010010000
'13:26.583',-0.14,0.075,11111111110100100000000
'13:26.586',-0.14,0.11,11111111110100100000000
'13:26.589',-0.14,0.13,11111111110100100000000
'13:26.592',-0.14,0.14,11111111110100100000000
'13:26.594',-0.14,0.15,11111111110100100000000
'13:26.597',-0.145,0.16,11111111110100000110000
'13:26.600',-0.135,0.15,11111111110100111100000
'13:26.603',-0.14,0.13,11111111110100100000000
'13:26.606',-0.15,0.11,11111111110011101100000
'13:26.608',-0.145,0.1,11111111110100000110000
'13:26.611',-0.135,0.11,11111111110100111100000
'13:26.614',-0.13,0.12,11111111110101010110000
'13:26.617',-0.135,0.125,11111111110100111100000
'13:26.619',-0.145,0.125,11111111110100000110000
'13:26.622',-0.155,0.13,11111111110011010010000
'13:26.625',-0.16,0.145,11111111110010111000000
'13:26.628',-0.155,0.14,11111111110011010010000
'13:26.631',-0.145,0.14,11111111110100000110000
'13:26.633',-0.145,0.125,11111111110100000110000
'13:26.636',-0.155,0.105,11111111110011010010000
'13:26.639',-0.175,0.105,11111111110001101010000
'13:26.642',-0.17,0.115,11111111110010000100000
'13:26.644',-0.16,0.135,11111111110010111000000
'13:26.647',-0.155,0.145,11111111110011010010000
'13:26.650',-0.14,0.12,11111111110100100000000
'13:26.653',-0.145,0.12,11111111110100000110000
'13:26.656',-0.17,0.11,11111111110010000100000
'13:26.658',-0.17,0.115,11111111110010000100000
'13:26.661',-0.17,0.14,11111111110010000100000
'13:26.664',-0.16,0.14,11111111110010111000000
'13:26.667',-0.175,0.13,11111111110001101010000
'13:26.669',-0.175,0.12,11111111110001101010000
'13:26.672',-0.2,0.1,11111111101111100110000
'13:26.675',-0.195,0.135,11111111110000000000000
'13:26.678',-0.21,0.15,11111111101110110010000
'13:26.681',-0.215,0.15,11111111101110011000000
'13:26.683',-0.215,0.15,11111111101110011000000
'13:26.686',-0.23,0.13,11111111101101001010000
'13:26.689',-0.25,0.14,11111111101011100000000
'13:26.692',-0.265,0.145,11111111101010010010000
'13:26.694',-0.28,0.175,11111111101001000010000
'13:26.697',-0.275,0.2,11111111101001011110000
'13:26.700',-0.285,0.225,11111111101000101000000
'13:26.703',-0.305,0.215,11111111100111000000000
'13:26.706',-0.34,0.215,11111111100100001000000
'13:26.708',-0.345,0.175,11111111100011101110000
'13:26.711',-0.36,0.115,11111111100010100000000
'13:26.714',-0.365,0.035,11111111100010000110000
'13:26.717',-0.4,-0.005,11111111011111001110000
'13:26.719',-0.41,-0.015,11111111011110011010000
'13:26.722',-0.44,0.02,11111111011011111100000
'13:26.725',-0.45,0.07,11111111011011001000000
'13:26.728',-0.475,0.1,11111111011001000100000
'13:26.731',-0.485,0.075,11111111011000010000000
'13:26.733',-0.495,0.05,11111111010111011100000
'13:26.736',-0.525,0.025,11111111010100111110000
'13:26.739',-0.555,0.035,11111111010010100010000
'13:26.742',-0.56,0.08,11111111010010000110000
'13:26.744',-0.56,0.1,11111111010010000110000
'13:26.747',-0.555,0.095,11111111010010100010000
'13:26.750',-0.56,0.055,11111111010010000110000
'13:26.753',-0.59,0.025,11111111001111101010000
'13:26.756',-0.585,0.035,11111111010000000100000
'13:26.758',-0.59,0.075,11111111001111101010000
'13:26.761',-0.575,0.14,11111111010000111000000
'13:26.764',-0.535,0.18,11111111010100001010000
'13:26.767',-0.52,0.195,11111111010101011000000
'13:26.769',-0.5,0.215,11111111010111000010000
'13:26.772',-0.475,0.23,11111111011001000100000
'13:26.775',-0.44,0.25,11111111011011111100000
'13:26.778',-0.395,0.235,11111111011111101000000
'13:26.781',-0.355,0.22,11111111100010111010000
'13:26.783',-0.345,0.19,11111111100011101110000
'13:26.786',-0.34,0.185,11111111100100001000000
'13:26.789',-0.32,0.19,11111111100101110010000
'13:26.792',-0.31,0.185,11111111100110100110000
'13:26.794',-0.265,0.195,11111111101010010010000
'13:26.797',-0.25,0.2,11111111101011100000000
'13:26.800',-0.25,0.16,11111111101011100000000
'13:26.803',-0.275,0.125,11111111101001011110000
'13:26.806',-0.295,0.095,11111111100111110100000
'13:26.808',-0.315,0.11,11111111100110001100000
'13:26.811',-0.275,0.135,11111111101001011110000
'13:26.814',-0.26,0.15,11111111101010101100000
'13:26.817',-0.27,0.15,11111111101001111000000
'13:26.819',-0.275,0.135,11111111101001011110000
'13:26.822',-0.31,0.13,11111111100110100110000
'13:26.825',-0.3,0.16,11111111100111011010000
'13:26.828',-0.27,0.185,11111111101001111000000
'13:26.831',-0.26,0.17,11111111101010101100000
'13:26.833',-0.265,0.115,11111111101010010010000
'13:26.836',-0.295,0.075,11111111100111110100000
'13:26.839',-0.295,0.08,11111111100111110100000
'13:26.842',-0.29,0.11,11111111101000001110000
'13:26.844',-0.28,0.12,11111111101001000010000
'13:26.847',-0.26,0.095,11111111101010101100000
'13:26.850',-0.275,0.065,11111111101001011110000
'13:26.853',-0.285,0.05,11111111101000101000000
'13:26.856',-0.28,0.075,11111111101001000010000
'13:26.858',-0.27,0.11,11111111101001111000000
'13:26.861',-0.28,0.14,11111111101001000010000
'13:26.864',-0.265,0.14,11111111101010010010000
'13:26.867',-0.27,0.125,11111111101001111000000
'13:26.869',-0.265,0.12,11111111101010010010000
'13:26.872',-0.28,0.11,11111111101001000010000
'13:26.875',-0.29,0.11,11111111101000001110000
'13:26.878',-0.265,0.095,11111111101010010010000
'13:26.881',-0.25,0.1,11111111101011100000000
'13:26.883',-0.26,0.1,11111111101010101100000
'13:26.886',-0.29,0.11,11111111101000001110000
'13:26.889',-0.28,0.13,11111111101001000010000
'13:26.892',-0.28,0.14,11111111101001000010000
'13:26.894',-0.265,0.165,11111111101010010010000
'13:26.897',-0.25,0.16,11111111101011100000000
'13:26.900',-0.255,0.1,11111111101011000110000
'13:26.903',-0.27,0.045,11111111101001111000000
'13:26.906',-0.285,0.035,11111111101000101000000
'13:26.908',-0.265,0.06,11111111101010010010000
'13:26.911',-0.255,0.095,11111111101011000110000
'13:26.914',-0.235,0.135,11111111101100101110000
'13:26.917',-0.24,0.135,11111111101100010100000
'13:26.919',-0.245,0.12,11111111101011111010000
'13:26.922',-0.26,0.085,11111111101010101100000
'13:26.925',-0.27,0.095,11111111101001111000000
'13:26.928',-0.255,0.115,11111111101011000110000
'13:26.931',-0.24,0.15,11111111101100010100000
'13:26.933',-0.245,0.155,11111111101011111010000
'13:26.936',-0.265,0.155,11111111101010010010000
'13:26.939',-0.265,0.135,11111111101010010010000
'13:26.942',-0.26,0.12,11111111101010101100000
'13:26.944',-0.24,0.16,11111111101100010100000
'13:26.947',-0.24,0.23,11111111101100010100000
'13:26.950',-0.245,0.245,11111111101011111010000
'13:26.953',-0.26,0.24,11111111101010101100000
'13:26.956',-0.3,0.21,11111111100111011010000
'13:26.958',-0.32,0.15,11111111100101110010000
'13:26.961',-0.335,0.085,11111111100100100010000
'13:26.964',-0.37,-0.045,11111111100001101100000
'13:26.967',-0.355,-0.215,11111111100010111010000
'13:26.969',-0.3,-0.385,11111111100111011010000
'13:26.972',-0.15,-0.485,11111111110011101100000
'13:26.975',0.045,-0.56,00000000000011101010000
'13:26.978',0.275,-0.625,00000000010110100000000
'13:26.981',0.45,-0.68,00000000100100110110000
'13:26.983',0.575,-0.665,00000000101111000110000
'13:26.986',0.58,-0.585,00000000101111100000000
'13:26.989',0.41,-0.47,00000000100001100100000
'13:26.992',0.105,-0.315,00000000001000100110000
'13:26.994',-0.255,-0.18,11111111101011000110000
'13:26.997',-0.495,-0.09,11111111010111011100000
'13:27.000',-0.605,-0.005,11111111001110011100000
'13:27.003',-0.61,0.035,11111111001110000000000
'13:27.006',-0.555,0.07,11111111010010100010000
'13:27.008',-0.495,0.09,11111111010111011100000
'13:27.011',-0.46,0.125,11111111011010010100000
'13:27.014',-0.43,0.15,11111111011100110000000
'13:27.017',-0.45,0.145,11111111011011001000000
'13:27.019',-0.475,0.16,11111111011001000100000
'13:27.022',-0.49,0.175,11111111010111110110000
'13:27.025',-0.49,0.175,11111111010111110110000
'13:27.028',-0.425,0.185,11111111011101001010000
'13:27.031',-0.355,0.205,11111111100010111010000
'13:27.033',-0.32,0.215,11111111100101110010000
'13:27.036',-0.295,0.22,11111111100111110100000
'13:27.039',-0.26,0.225,11111111101010101100000
'13:27.042',-0.235,0.235,11111111101100101110000
'13:27.044',-0.2,0.26,11111111101111100110000
'13:27.047',-0.19,0.255,11111111110000011010000
'13:27.050',-0.175,0.26,11111111110001101010000
'13:27.053',-0.2,0.235,11111111101111100110000
'13:27.056',-0.205,0.21,11111111101111001100000
'13:27.058',-0.2,0.205,11111111101111100110000
'13:27.061',-0.19,0.185,11111111110000011010000
'13:27.064',-0.18,0.155,11111111110001010000000
'13:27.067',-0.185,0.125,11111111110000110110000
'13:27.069',-0.195,0.125,11111111110000000000000
'13:27.072',-0.2,0.115,11111111101111100110000
'13:27.075',-0.205,0.135,11111111101111001100000
'13:27.078',-0.19,0.16,11111111110000011010000
'13:27.081',-0.175,0.155,11111111110001101010000
'13:27.083',-0.185,0.145,11111111110000110110000
'13:27.086',-0.195,0.145,11111111110000000000000
'13:27.089',-0.21,0.165,11111111101110110010000
'13:27.092',-0.205,0.215,11111111101111001100000
'13:27.094',-0.2,0.245,11111111101111100110000
'13:27.097',-0.18,0.255,11111111110001010000000
'13:27.100',-0.18,0.195,11111111110001010000000
'13:27.103',-0.195,0.125,11111111110000000000000
'13:27.106',-0.21,0.085,11111111101110110010000
'13:27.108',-0.2,0.1,11111111101111100110000
'13:27.111',-0.195,0.135,11111111110000000000000
'13:27.114',-0.17,0.165,11111111110010000100000
'13:27.117',-0.17,0.175,11111111110010000100000
'13:27.119',-0.18,0.19,11111111110001010000000
'13:27.122',-0.19,0.205,11111111110000011010000
'13:27.125',-0.2,0.23,11111111101111100110000
'13:27.128',-0.185,0.205,11111111110000110110000
'13:27.131',-0.165,0.16,11111111110010011110000
'13:27.133',-0.17,0.12,11111111110010000100000
'13:27.136',-0.185,0.085,11111111110000110110000
'13:27.139',-0.185,0.115,11111111110000110110000
'13:27.142',-0.185,0.15,11111111110000110110000
'13:27.144',-0.16,0.21,11111111110010111000000
'13:27.147',-0.155,0.24,11111111110011010010000
'13:27.150',-0.16,0.225,11111111110010111000000
'13:27.153',-0.17,0.17,11111111110010000100000
'13:27.156',-0.16,0.11,11111111110010111000000
'13:27.158',-0.175,0.105,11111111110001101010000
'13:27.161',-0.15,0.115,11111111110011101100000
'13:27.164',-0.145,0.145,11111111110100000110000
'13:27.167',-0.145,0.185,11111111110100000110000
'13:27.169',-0.15,0.22,11111111110011101100000
'13:27.172',-0.165,0.245,11111111110010011110000
'13:27.175',-0.17,0.27,11111111110010000100000
'13:27.178',-0.155,0.27,11111111110011010010000
'13:27.181',-0.13,0.2,11111111110101010110000
'13:27.183',-0.14,0.11,11111111110100100000000
'13:27.186',-0.15,0.07,11111111110011101100000
'13:27.189',-0.175,0.085,11111111110001101010000
'13:27.192',-0.17,0.14,11111111110010000100000
'13:27.194',-0.18,0.22,11111111110001010000000
'13:27.197',-0.155,0.255,11111111110011010010000
'13:27.200',-0.165,0.22,11111111110010011110000
'13:27.203',-0.185,0.18,11111111110000110110000
'13:27.206',-0.215,0.11,11111111101110011000000
'13:27.208',-0.215,0.065,11111111101110011000000
'13:27.211',-0.22,0.065,11111111101101111110000
'13:27.214',-0.2,0.085,11111111101111100110000
'13:27.217',-0.205,0.11,11111111101111001100000
'13:27.219',-0.22,0.135,11111111101101111110000
'13:27.222',-0.245,0.17,11111111101011111010000
'13:27.225',-0.27,0.205,11111111101001111000000
'13:27.228',-0.255,0.215,11111111101011000110000
'13:27.231',-0.25,0.175,11111111101011100000000
'13:27.233',-0.26,0.145,11111111101010101100000
'13:27.236',-0.275,0.12,11111111101001011110000
'13:27.239',-0.3,0.105,11111111100111011010000
'13:27.242',-0.3,0.125,11111111100111011010000
'13:27.244',-0.3,0.13,11111111100111011010000
'13:27.247',-0.305,0.135,11111111100111000000000
'13:27.250',-0.305,0.115,11111111100111000000000
'13:27.253',-0.315,0.1,11111111100110001100000
'13:27.256',-0.31,0.115,11111111100110100110000
'13:27.258',-0.315,0.15,11111111100110001100000
'13:27.261',-0.29,0.165,11111111101000001110000
'13:27.264',-0.285,0.18,11111111101000101000000
'13:27.267',-0.3,0.185,11111111100111011010000
'13:27.269',-0.31,0.185,11111111100110100110000
'13:27.272',-0.335,0.15,11111111100100100010000
'13:27.275',-0.335,0.095,11111111100100100010000
'13:27.278',-0.315,0.055,11111111100110001100000
'13:27.281',-0.295,0.02,11111111100111110100000
'13:27.283',-0.275,0.035,11111111101001011110000
'13:27.286',-0.24,0.045,11111111101100010100000
'13:27.289',-0.23,0.065,11111111101101001010000
'13:27.292',-0.205,0.095,11111111101111001100000
'13:27.294',-0.185,0.125,11111111110000110110000
'13:27.297',-0.16,0.15,11111111110010111000000
'13:27.300',-0.145,0.145,11111111110100000110000
'13:27.303',-0.15,0.135,11111111110011101100000
'13:27.306',-0.17,0.11,11111111110010000100000
'13:27.308',-0.18,0.06,11111111110001010000000
'13:27.311',-0.175,0.03,11111111110001101010000
'13:27.314',-0.18,0.015,11111111110001010000000
'13:27.317',-0.2,0.02,11111111101111100110000
'13:27.319',-0.23,0.035,11111111101101001010000
'13:27.322',-0.235,0.03,11111111101100101110000
'13:27.325',-0.23,0.055,11111111101101001010000
'13:27.328',-0.225,0.08,11111111101101100100000
'13:27.331',-0.25,0.1,11111111101011100000000
'13:27.333',-0.295,0.135,11111111100111110100000
'13:27.336',-0.33,0.155,11111111100100111100000
'13:27.339',-0.39,0.155,11111111100000000010000
'13:27.342',-0.41,0.155,11111111011110011010000
'13:27.344',-0.4,0.1,11111111011111001110000
'13:27.347',-0.41,0.065,11111111011110011010000
'13:27.350',-0.425,0.015,11111111011101001010000
'13:27.353',-0.435,0,11111111011100010110000
'13:27.356',-0.45,0.025,11111111011011001000000
'13:27.358',-0.46,0.065,11111111011010010100000
'13:27.361',-0.46,0.085,11111111011010010100000
'13:27.364',-0.445,0.07,11111111011011100010000
'13:27.367',-0.435,0.025,11111111011100010110000
'13:27.369',-0.455,0,11111111011010101110000
'13:27.372',-0.455,0.025,11111111011010101110000
'13:27.375',-0.45,0.05,11111111011011001000000
'13:27.378',-0.45,0.085,11111111011011001000000
'13:27.381',-0.44,0.09,11111111011011111100000
'13:27.383',-0.455,0.055,11111111011010101110000
'13:27.386',-0.445,0.035,11111111011011100010000
'13:27.389',-0.455,0.015,11111111011010101110000
'13:27.392',-0.465,0.01,11111111011001111010000
'13:27.394',-0.455,0.02,11111111011010101110000
'13:27.397',-0.44,0.035,11111111011011111100000
'13:27.400',-0.455,0.05,11111111011010101110000
'13:27.403',-0.455,0.04,11111111011010101110000
'13:27.406',-0.455,0.07,11111111011010101110000
'13:27.408',-0.46,0.115,11111111011010010100000
'13:27.411',-0.445,0.135,11111111011011100010000
'13:27.414',-0.425,0.125,11111111011101001010000
'13:27.417',-0.435,0.07,11111111011100010110000
'13:27.419',-0.45,0.005,11111111011011001000000
'13:27.422',-0.465,-0.02,11111111011001111010000
'13:27.425',-0.46,-0.02,11111111011010010100000
'13:27.428',-0.44,-0.02,11111111011011111100000
'13:27.431',-0.41,-0.01,11111111011110011010000
'13:27.433',-0.425,0,11111111011101001010000
'13:27.436',-0.43,0,11111111011100110000000
'13:27.439',-0.445,0.02,11111111011011100010000
'13:27.442',-0.435,0.075,11111111011100010110000
'13:27.444',-0.43,0.11,11111111011100110000000
'13:27.447',-0.41,0.155,11111111011110011010000
'13:27.450',-0.41,0.18,11111111011110011010000
'13:27.453',-0.405,0.18,11111111011110110100000
'13:27.456',-0.44,0.15,11111111011011111100000
'13:27.458',-0.465,0.11,11111111011001111010000
'13:27.461',-0.46,0.055,11111111011010010100000
'13:27.464',-0.48,-0.015,11111111011000101010000
'13:27.467',-0.5,-0.145,11111111010111000010000
'13:27.469',-0.47,-0.305,11111111011001011110000
'13:27.472',-0.4,-0.45,11111111011111001110000
'13:27.475',-0.25,-0.56,11111111101011100000000
'13:27.478',-0.045,-0.67,11111111111100010100000
'13:27.481',0.16,-0.71,00000000001101000110000
'13:27.483',0.345,-0.72,00000000011100010000000
'13:27.486',0.475,-0.675,00000000100110111010000
'13:27.489',0.5,-0.615,00000000101000111100000
'13:27.492',0.395,-0.495,00000000100000010110000
'13:27.494',0.14,-0.37,00000000001011011110000
'13:27.497',-0.185,-0.205,11111111110000110110000
'13:27.500',-0.455,-0.07,11111111011010101110000
'13:27.503',-0.58,0.025,11111111010000011110000
'13:27.506',-0.605,0.09,11111111001110011100000
'13:27.508',-0.555,0.11,11111111010010100010000
'13:27.511',-0.46,0.12,11111111011010010100000
'13:27.514',-0.38,0.12,11111111100000110110000
'13:27.517',-0.35,0.125,11111111100011010100000
'13:27.519',-0.345,0.145,11111111100011101110000
'13:27.522',-0.36,0.16,11111111100010100000000
'13:27.525',-0.365,0.165,11111111100010000110000
'13:27.528',-0.335,0.135,11111111100100100010000
'13:27.531',-0.325,0.11,11111111100101011000000
'13:27.533',-0.305,0.085,11111111100111000000000
'13:27.536',-0.285,0.095,11111111101000101000000
'13:27.539',-0.29,0.1,11111111101000001110000
'13:27.542',-0.295,0.1,11111111100111110100000
'13:27.544',-0.26,0.095,11111111101010101100000
'13:27.547',-0.23,0.105,11111111101101001010000
'13:27.550',-0.205,0.125,11111111101111001100000
'13:27.553',-0.16,0.145,11111111110010111000000
'13:27.556',-0.14,0.165,11111111110100100000000
'13:27.558',-0.105,0.165,11111111110111011000000
'13:27.561',-0.07,0.17,11111111111010010000000
'13:27.564',-0.02,0.15,11111111111110010110000
'13:27.567',-0.015,0.13,11111111111110110000000
'13:27.569',-0.025,0.095,11111111111101111100000
'13:27.572',-0.045,0.085,11111111111100010100000
'13:27.575',-0.045,0.085,11111111111100010100000
'13:27.578',-0.01,0.09,11111111111111001010000
'13:27.581',-0.01,0.12,11111111111111001010000
'13:27.583',-0.02,0.135,11111111111110010110000
'13:27.586',-0.04,0.16,11111111111100101110000
'13:27.589',-0.065,0.19,11111111111010101010000
'13:27.592',-0.08,0.225,11111111111001011100000
'13:27.594',-0.105,0.235,11111111110111011000000
'13:27.597',-0.12,0.195,11111111110110001010000
'13:27.600',-0.155,0.135,11111111110011010010000
'13:27.603',-0.185,0.055,11111111110000110110000
'13:27.606',-0.215,0.015,11111111101110011000000
'13:27.608',-0.235,0.02,11111111101100101110000
'13:27.611',-0.25,0.04,11111111101011100000000
'13:27.614',-0.25,0.06,11111111101011100000000
'13:27.617',-0.255,0.1,11111111101011000110000
'13:27.619',-0.27,0.1,11111111101001111000000
'13:27.622',-0.315,0.085,11111111100110001100000
'13:27.625',-0.325,0.07,11111111100101011000000
'13:27.628',-0.31,0.07,11111111100110100110000
'13:27.631',-0.3,0.1,11111111100111011010000
'13:27.633',-0.29,0.11,11111111101000001110000
'13:27.636',-0.3,0.105,11111111100111011010000
'13:27.639',-0.31,0.105,11111111100110100110000
'13:27.642',-0.32,0.12,11111111100101110010000
'13:27.644',-0.315,0.115,11111111100110001100000
'13:27.647',-0.31,0.11,11111111100110100110000
'13:27.650',-0.315,0.07,11111111100110001100000
'13:27.653',-0.345,0.08,11111111100011101110000
'13:27.656',-0.32,0.1,11111111100101110010000
'13:27.658',-0.31,0.165,11111111100110100110000
'13:27.661',-0.32,0.235,11111111100101110010000
'13:27.664',-0.3,0.275,11111111100111011010000
'13:27.667',-0.305,0.205,11111111100111000000000
'13:27.669',-0.31,0.1,11111111100110100110000
'13:27.672',-0.32,0.005,11111111100101110010000
'13:27.675',-0.315,-0.03,11111111100110001100000
'13:27.678',-0.295,0,11111111100111110100000
'13:27.681',-0.255,0.06,11111111101011000110000
'13:27.683',-0.275,0.105,11111111101001011110000
'13:27.686',-0.275,0.105,11111111101001011110000
'13:27.689',-0.305,0.075,11111111100111000000000
'13:27.692',-0.31,0.08,11111111100110100110000
'13:27.694',-0.31,0.085,11111111100110100110000
'13:27.697',-0.295,0.11,11111111100111110100000
'13:27.700',-0.28,0.115,11111111101001000010000
'13:27.703',-0.295,0.085,11111111100111110100000
'13:27.706',-0.3,0.065,11111111100111011010000
'13:27.708',-0.315,0.065,11111111100110001100000
'13:27.711',-0.3,0.06,11111111100111011010000
'13:27.714',-0.295,0.09,11111111100111110100000
'13:27.717',-0.3,0.115,11111111100111011010000
'13:27.719',-0.31,0.145,11111111100110100110000
'13:27.722',-0.315,0.195,11111111100110001100000
'13:27.725',-0.32,0.22,11111111100101110010000
'13:27.728',-0.34,0.18,11111111100100001000000
